feature_name,event_name,aggregation_type,aggregation_field,price_per_unit
Anthropic-voicemail-detection-claude-3-5-sonnet-20240620-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-completion-claude-3-5-sonnet-20240620-cacheCreationInputTokens,Anthropic-modeling-completion-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,3.75
Anthropic-knowledge-base-claude-3-5-sonnet-20240620-cacheCreationInputTokens,Anthropic-knowledge-base-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-claude-3-5-sonnet-20240620-cacheReadInputTokens,Anthropic-modeling-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.3
Anthropic-voicemail-detection-claude-3-5-sonnet-20240620-cacheReadInputTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-completion-claude-3-5-sonnet-20240620-cacheReadInputTokens,Anthropic-modeling-completion-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.3
Anthropic-knowledge-base-claude-3-5-sonnet-20240620-cacheReadInputTokens,Anthropic-knowledge-base-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-claude-3-5-sonnet-20241022-promptTokens,Anthropic-modeling-claude-3-5-sonnet-20241022,SUM,promptTokens,3
Anthropic-voicemail-detection-claude-3-5-sonnet-20241022-promptTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-20241022,SUM,promptTokens,3
Anthropic-modeling-completion-claude-3-5-sonnet-20241022-promptTokens,Anthropic-modeling-completion-claude-3-5-sonnet-20241022,SUM,promptTokens,3
Anthropic-knowledge-base-claude-3-5-sonnet-20241022-promptTokens,Anthropic-knowledge-base-claude-3-5-sonnet-20241022,SUM,promptTokens,3
Anthropic-modeling-claude-3-5-sonnet-20241022-completionTokens,Anthropic-modeling-claude-3-5-sonnet-20241022,SUM,completionTokens,15
Anthropic-voicemail-detection-claude-3-5-sonnet-20241022-completionTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-20241022,SUM,completionTokens,15
Anthropic-modeling-completion-claude-3-5-sonnet-20241022-completionTokens,Anthropic-modeling-completion-claude-3-5-sonnet-20241022,SUM,completionTokens,15
Anthropic-knowledge-base-claude-3-5-sonnet-20241022-completionTokens,Anthropic-knowledge-base-claude-3-5-sonnet-20241022,SUM,completionTokens,15
Anthropic-modeling-claude-3-5-sonnet-20241022-cacheCreationInputTokens,Anthropic-modeling-claude-3-5-sonnet-20241022,SUM,cacheCreationInputTokens,3.75
Anthropic-voicemail-detection-claude-3-5-sonnet-20241022-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-20241022,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-completion-claude-3-5-sonnet-20241022-cacheCreationInputTokens,Anthropic-modeling-completion-claude-3-5-sonnet-20241022,SUM,cacheCreationInputTokens,3.75
Anthropic-knowledge-base-claude-3-5-sonnet-20241022-cacheCreationInputTokens,Anthropic-knowledge-base-claude-3-5-sonnet-20241022,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-claude-3-5-sonnet-20241022-cacheReadInputTokens,Anthropic-modeling-claude-3-5-sonnet-20241022,SUM,cacheReadInputTokens,0.3
Anthropic-voicemail-detection-claude-3-5-sonnet-20241022-cacheReadInputTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-20241022,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-completion-claude-3-5-sonnet-20241022-cacheReadInputTokens,Anthropic-modeling-completion-claude-3-5-sonnet-20241022,SUM,cacheReadInputTokens,0.3
Anthropic-knowledge-base-claude-3-5-sonnet-20241022-cacheReadInputTokens,Anthropic-knowledge-base-claude-3-5-sonnet-20241022,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-claude-3-5-sonnet-latest-promptTokens,Anthropic-modeling-claude-3-5-sonnet-latest,SUM,promptTokens,3
Anthropic-voicemail-detection-claude-3-5-sonnet-latest-promptTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-latest,SUM,promptTokens,3
Anthropic-modeling-completion-claude-3-5-sonnet-latest-promptTokens,Anthropic-modeling-completion-claude-3-5-sonnet-latest,SUM,promptTokens,3
Anthropic-knowledge-base-claude-3-5-sonnet-latest-promptTokens,Anthropic-knowledge-base-claude-3-5-sonnet-latest,SUM,promptTokens,3
Anthropic-modeling-claude-3-5-sonnet-latest-completionTokens,Anthropic-modeling-claude-3-5-sonnet-latest,SUM,completionTokens,15
Anthropic-voicemail-detection-claude-3-5-sonnet-latest-completionTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-latest,SUM,completionTokens,15
Anthropic-modeling-completion-claude-3-5-sonnet-latest-completionTokens,Anthropic-modeling-completion-claude-3-5-sonnet-latest,SUM,completionTokens,15
Anthropic-knowledge-base-claude-3-5-sonnet-latest-completionTokens,Anthropic-knowledge-base-claude-3-5-sonnet-latest,SUM,completionTokens,15
Anthropic-modeling-claude-3-5-sonnet-latest-cacheCreationInputTokens,Anthropic-modeling-claude-3-5-sonnet-latest,SUM,cacheCreationInputTokens,3.75
Anthropic-voicemail-detection-claude-3-5-sonnet-latest-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-latest,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-completion-claude-3-5-sonnet-latest-cacheCreationInputTokens,Anthropic-modeling-completion-claude-3-5-sonnet-latest,SUM,cacheCreationInputTokens,3.75
Anthropic-knowledge-base-claude-3-5-sonnet-latest-cacheCreationInputTokens,Anthropic-knowledge-base-claude-3-5-sonnet-latest,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-claude-3-5-sonnet-latest-cacheReadInputTokens,Anthropic-modeling-claude-3-5-sonnet-latest,SUM,cacheReadInputTokens,0.3
Anthropic-voicemail-detection-claude-3-5-sonnet-latest-cacheReadInputTokens,Anthropic-voicemail-detection-claude-3-5-sonnet-latest,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-completion-claude-3-5-sonnet-latest-cacheReadInputTokens,Anthropic-modeling-completion-claude-3-5-sonnet-latest,SUM,cacheReadInputTokens,0.3
Anthropic-knowledge-base-claude-3-5-sonnet-latest-cacheReadInputTokens,Anthropic-knowledge-base-claude-3-5-sonnet-latest,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-claude-3-5-haiku-20241022-promptTokens,Anthropic-modeling-claude-3-5-haiku-20241022,SUM,promptTokens,1
Anthropic-voicemail-detection-claude-3-5-haiku-20241022-promptTokens,Anthropic-voicemail-detection-claude-3-5-haiku-20241022,SUM,promptTokens,1
Anthropic-modeling-completion-claude-3-5-haiku-20241022-promptTokens,Anthropic-modeling-completion-claude-3-5-haiku-20241022,SUM,promptTokens,1
Anthropic-knowledge-base-claude-3-5-haiku-20241022-promptTokens,Anthropic-knowledge-base-claude-3-5-haiku-20241022,SUM,promptTokens,1
Anthropic-modeling-claude-3-5-haiku-20241022-completionTokens,Anthropic-modeling-claude-3-5-haiku-20241022,SUM,completionTokens,5
Anthropic-voicemail-detection-claude-3-5-haiku-20241022-completionTokens,Anthropic-voicemail-detection-claude-3-5-haiku-20241022,SUM,completionTokens,5
Anthropic-modeling-completion-claude-3-5-haiku-20241022-completionTokens,Anthropic-modeling-completion-claude-3-5-haiku-20241022,SUM,completionTokens,5
Anthropic-knowledge-base-claude-3-5-haiku-20241022-completionTokens,Anthropic-knowledge-base-claude-3-5-haiku-20241022,SUM,completionTokens,5
Anthropic-modeling-claude-3-5-haiku-20241022-cacheCreationInputTokens,Anthropic-modeling-claude-3-5-haiku-20241022,SUM,cacheCreationInputTokens,1
Anthropic-voicemail-detection-claude-3-5-haiku-20241022-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-3-5-haiku-20241022,SUM,cacheCreationInputTokens,1
Anthropic-modeling-completion-claude-3-5-haiku-20241022-cacheCreationInputTokens,Anthropic-modeling-completion-claude-3-5-haiku-20241022,SUM,cacheCreationInputTokens,1
Anthropic-knowledge-base-claude-3-5-haiku-20241022-cacheCreationInputTokens,Anthropic-knowledge-base-claude-3-5-haiku-20241022,SUM,cacheCreationInputTokens,1
Anthropic-modeling-claude-3-5-haiku-20241022-cacheReadInputTokens,Anthropic-modeling-claude-3-5-haiku-20241022,SUM,cacheReadInputTokens,0.08
Anthropic-voicemail-detection-claude-3-5-haiku-20241022-cacheReadInputTokens,Anthropic-voicemail-detection-claude-3-5-haiku-20241022,SUM,cacheReadInputTokens,0.08
Anthropic-modeling-completion-claude-3-5-haiku-20241022-cacheReadInputTokens,Anthropic-modeling-completion-claude-3-5-haiku-20241022,SUM,cacheReadInputTokens,0.08
Anthropic-knowledge-base-claude-3-5-haiku-20241022-cacheReadInputTokens,Anthropic-knowledge-base-claude-3-5-haiku-20241022,SUM,cacheReadInputTokens,0.08
Anthropic-modeling-claude-3-5-haiku-latest-promptTokens,Anthropic-modeling-claude-3-5-haiku-latest,SUM,promptTokens,1
Anthropic-voicemail-detection-claude-3-5-haiku-latest-promptTokens,Anthropic-voicemail-detection-claude-3-5-haiku-latest,SUM,promptTokens,1
Anthropic-modeling-completion-claude-3-5-haiku-latest-promptTokens,Anthropic-modeling-completion-claude-3-5-haiku-latest,SUM,promptTokens,1
Anthropic-knowledge-base-claude-3-5-haiku-latest-promptTokens,Anthropic-knowledge-base-claude-3-5-haiku-latest,SUM,promptTokens,1
Anthropic-modeling-claude-3-5-haiku-latest-completionTokens,Anthropic-modeling-claude-3-5-haiku-latest,SUM,completionTokens,5
Anthropic-voicemail-detection-claude-3-5-haiku-latest-completionTokens,Anthropic-voicemail-detection-claude-3-5-haiku-latest,SUM,completionTokens,5
Anthropic-modeling-completion-claude-3-5-haiku-latest-completionTokens,Anthropic-modeling-completion-claude-3-5-haiku-latest,SUM,completionTokens,5
Anthropic-knowledge-base-claude-3-5-haiku-latest-completionTokens,Anthropic-knowledge-base-claude-3-5-haiku-latest,SUM,completionTokens,5
Anthropic-modeling-claude-3-5-haiku-latest-cacheCreationInputTokens,Anthropic-modeling-claude-3-5-haiku-latest,SUM,cacheCreationInputTokens,1
Anthropic-voicemail-detection-claude-3-5-haiku-latest-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-3-5-haiku-latest,SUM,cacheCreationInputTokens,1
Anthropic-modeling-completion-claude-3-5-haiku-latest-cacheCreationInputTokens,Anthropic-modeling-completion-claude-3-5-haiku-latest,SUM,cacheCreationInputTokens,1
Anthropic-knowledge-base-claude-3-5-haiku-latest-cacheCreationInputTokens,Anthropic-knowledge-base-claude-3-5-haiku-latest,SUM,cacheCreationInputTokens,1
Anthropic-modeling-claude-3-5-haiku-latest-cacheReadInputTokens,Anthropic-modeling-claude-3-5-haiku-latest,SUM,cacheReadInputTokens,0.08
Anthropic-voicemail-detection-claude-3-5-haiku-latest-cacheReadInputTokens,Anthropic-voicemail-detection-claude-3-5-haiku-latest,SUM,cacheReadInputTokens,0.08
Anthropic-modeling-completion-claude-3-5-haiku-latest-cacheReadInputTokens,Anthropic-modeling-completion-claude-3-5-haiku-latest,SUM,cacheReadInputTokens,0.08
Anthropic-knowledge-base-claude-3-5-haiku-latest-cacheReadInputTokens,Anthropic-knowledge-base-claude-3-5-haiku-latest,SUM,cacheReadInputTokens,0.08
Anthropic-modeling-claude-opus-4-20250514-promptTokens,Anthropic-modeling-claude-opus-4-20250514,SUM,promptTokens,15
Anthropic-voicemail-detection-claude-opus-4-20250514-promptTokens,Anthropic-voicemail-detection-claude-opus-4-20250514,SUM,promptTokens,15
Anthropic-modeling-completion-claude-opus-4-20250514-promptTokens,Anthropic-modeling-completion-claude-opus-4-20250514,SUM,promptTokens,15
Anthropic-knowledge-base-claude-opus-4-20250514-promptTokens,Anthropic-knowledge-base-claude-opus-4-20250514,SUM,promptTokens,15
Anthropic-modeling-claude-opus-4-20250514-completionTokens,Anthropic-modeling-claude-opus-4-20250514,SUM,completionTokens,75
Anthropic-voicemail-detection-claude-opus-4-20250514-completionTokens,Anthropic-voicemail-detection-claude-opus-4-20250514,SUM,completionTokens,75
Anthropic-modeling-completion-claude-opus-4-20250514-completionTokens,Anthropic-modeling-completion-claude-opus-4-20250514,SUM,completionTokens,75
Anthropic-knowledge-base-claude-opus-4-20250514-completionTokens,Anthropic-knowledge-base-claude-opus-4-20250514,SUM,completionTokens,75
Anthropic-modeling-claude-opus-4-20250514-cacheCreationInputTokens,Anthropic-modeling-claude-opus-4-20250514,SUM,cacheCreationInputTokens,18.75
Anthropic-voicemail-detection-claude-opus-4-20250514-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-opus-4-20250514,SUM,cacheCreationInputTokens,18.75
Anthropic-modeling-completion-claude-opus-4-20250514-cacheCreationInputTokens,Anthropic-modeling-completion-claude-opus-4-20250514,SUM,cacheCreationInputTokens,18.75
Anthropic-knowledge-base-claude-opus-4-20250514-cacheCreationInputTokens,Anthropic-knowledge-base-claude-opus-4-20250514,SUM,cacheCreationInputTokens,18.75
Anthropic-modeling-claude-opus-4-20250514-cacheReadInputTokens,Anthropic-modeling-claude-opus-4-20250514,SUM,cacheReadInputTokens,1.5
Anthropic-voicemail-detection-claude-opus-4-20250514-cacheReadInputTokens,Anthropic-voicemail-detection-claude-opus-4-20250514,SUM,cacheReadInputTokens,1.5
Anthropic-modeling-completion-claude-opus-4-20250514-cacheReadInputTokens,Anthropic-modeling-completion-claude-opus-4-20250514,SUM,cacheReadInputTokens,1.5
Anthropic-knowledge-base-claude-opus-4-20250514-cacheReadInputTokens,Anthropic-knowledge-base-claude-opus-4-20250514,SUM,cacheReadInputTokens,1.5
Anthropic-modeling-claude-opus-4-5-20251101-promptTokens,Anthropic-modeling-claude-opus-4-5-20251101,SUM,promptTokens,5
Anthropic-voicemail-detection-claude-opus-4-5-20251101-promptTokens,Anthropic-voicemail-detection-claude-opus-4-5-20251101,SUM,promptTokens,5
Anthropic-modeling-completion-claude-opus-4-5-20251101-promptTokens,Anthropic-modeling-completion-claude-opus-4-5-20251101,SUM,promptTokens,5
Anthropic-knowledge-base-claude-opus-4-5-20251101-promptTokens,Anthropic-knowledge-base-claude-opus-4-5-20251101,SUM,promptTokens,5
Anthropic-modeling-claude-opus-4-5-20251101-completionTokens,Anthropic-modeling-claude-opus-4-5-20251101,SUM,completionTokens,25
Anthropic-voicemail-detection-claude-opus-4-5-20251101-completionTokens,Anthropic-voicemail-detection-claude-opus-4-5-20251101,SUM,completionTokens,25
Anthropic-modeling-completion-claude-opus-4-5-20251101-completionTokens,Anthropic-modeling-completion-claude-opus-4-5-20251101,SUM,completionTokens,25
Anthropic-knowledge-base-claude-opus-4-5-20251101-completionTokens,Anthropic-knowledge-base-claude-opus-4-5-20251101,SUM,completionTokens,25
Anthropic-modeling-claude-opus-4-5-20251101-cacheCreationInputTokens,Anthropic-modeling-claude-opus-4-5-20251101,SUM,cacheCreationInputTokens,6.25
Anthropic-voicemail-detection-claude-opus-4-5-20251101-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-opus-4-5-20251101,SUM,cacheCreationInputTokens,6.25
Anthropic-modeling-completion-claude-opus-4-5-20251101-cacheCreationInputTokens,Anthropic-modeling-completion-claude-opus-4-5-20251101,SUM,cacheCreationInputTokens,6.25
Anthropic-knowledge-base-claude-opus-4-5-20251101-cacheCreationInputTokens,Anthropic-knowledge-base-claude-opus-4-5-20251101,SUM,cacheCreationInputTokens,6.25
Anthropic-modeling-claude-opus-4-5-20251101-cacheReadInputTokens,Anthropic-modeling-claude-opus-4-5-20251101,SUM,cacheReadInputTokens,0.5
Anthropic-voicemail-detection-claude-opus-4-5-20251101-cacheReadInputTokens,Anthropic-voicemail-detection-claude-opus-4-5-20251101,SUM,cacheReadInputTokens,0.5
Anthropic-modeling-completion-claude-opus-4-5-20251101-cacheReadInputTokens,Anthropic-modeling-completion-claude-opus-4-5-20251101,SUM,cacheReadInputTokens,0.5
Anthropic-knowledge-base-claude-opus-4-5-20251101-cacheReadInputTokens,Anthropic-knowledge-base-claude-opus-4-5-20251101,SUM,cacheReadInputTokens,0.5
Anthropic-modeling-claude-sonnet-4-20250514-promptTokens,Anthropic-modeling-claude-sonnet-4-20250514,SUM,promptTokens,3
Anthropic-voicemail-detection-claude-sonnet-4-20250514-promptTokens,Anthropic-voicemail-detection-claude-sonnet-4-20250514,SUM,promptTokens,3
Anthropic-modeling-completion-claude-sonnet-4-20250514-promptTokens,Anthropic-modeling-completion-claude-sonnet-4-20250514,SUM,promptTokens,3
Anthropic-knowledge-base-claude-sonnet-4-20250514-promptTokens,Anthropic-knowledge-base-claude-sonnet-4-20250514,SUM,promptTokens,3
Anthropic-modeling-claude-sonnet-4-20250514-completionTokens,Anthropic-modeling-claude-sonnet-4-20250514,SUM,completionTokens,15
Anthropic-voicemail-detection-claude-sonnet-4-20250514-completionTokens,Anthropic-voicemail-detection-claude-sonnet-4-20250514,SUM,completionTokens,15
Anthropic-modeling-completion-claude-sonnet-4-20250514-completionTokens,Anthropic-modeling-completion-claude-sonnet-4-20250514,SUM,completionTokens,15
Anthropic-knowledge-base-claude-sonnet-4-20250514-completionTokens,Anthropic-knowledge-base-claude-sonnet-4-20250514,SUM,completionTokens,15
Anthropic-modeling-claude-sonnet-4-20250514-cacheCreationInputTokens,Anthropic-modeling-claude-sonnet-4-20250514,SUM,cacheCreationInputTokens,3.75
Anthropic-voicemail-detection-claude-sonnet-4-20250514-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-sonnet-4-20250514,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-completion-claude-sonnet-4-20250514-cacheCreationInputTokens,Anthropic-modeling-completion-claude-sonnet-4-20250514,SUM,cacheCreationInputTokens,3.75
Anthropic-knowledge-base-claude-sonnet-4-20250514-cacheCreationInputTokens,Anthropic-knowledge-base-claude-sonnet-4-20250514,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-claude-sonnet-4-20250514-cacheReadInputTokens,Anthropic-modeling-claude-sonnet-4-20250514,SUM,cacheReadInputTokens,0.3
Anthropic-voicemail-detection-claude-sonnet-4-20250514-cacheReadInputTokens,Anthropic-voicemail-detection-claude-sonnet-4-20250514,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-completion-claude-sonnet-4-20250514-cacheReadInputTokens,Anthropic-modeling-completion-claude-sonnet-4-20250514,SUM,cacheReadInputTokens,0.3
Anthropic-knowledge-base-claude-sonnet-4-20250514-cacheReadInputTokens,Anthropic-knowledge-base-claude-sonnet-4-20250514,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-claude-sonnet-4-5-20251022-promptTokens,Anthropic-modeling-claude-sonnet-4-5-20251022,SUM,promptTokens,3
Anthropic-voicemail-detection-claude-sonnet-4-5-20251022-promptTokens,Anthropic-voicemail-detection-claude-sonnet-4-5-20251022,SUM,promptTokens,3
Anthropic-modeling-completion-claude-sonnet-4-5-20251022-promptTokens,Anthropic-modeling-completion-claude-sonnet-4-5-20251022,SUM,promptTokens,3
Anthropic-knowledge-base-claude-sonnet-4-5-20251022-promptTokens,Anthropic-knowledge-base-claude-sonnet-4-5-20251022,SUM,promptTokens,3
Anthropic-modeling-claude-sonnet-4-5-20251022-completionTokens,Anthropic-modeling-claude-sonnet-4-5-20251022,SUM,completionTokens,15
Anthropic-voicemail-detection-claude-sonnet-4-5-20251022-completionTokens,Anthropic-voicemail-detection-claude-sonnet-4-5-20251022,SUM,completionTokens,15
Anthropic-modeling-completion-claude-sonnet-4-5-20251022-completionTokens,Anthropic-modeling-completion-claude-sonnet-4-5-20251022,SUM,completionTokens,15
Anthropic-knowledge-base-claude-sonnet-4-5-20251022-completionTokens,Anthropic-knowledge-base-claude-sonnet-4-5-20251022,SUM,completionTokens,15
Anthropic-modeling-claude-sonnet-4-5-20251022-cacheCreationInputTokens,Anthropic-modeling-claude-sonnet-4-5-20251022,SUM,cacheCreationInputTokens,3.75
Anthropic-voicemail-detection-claude-sonnet-4-5-20251022-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-sonnet-4-5-20251022,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-completion-claude-sonnet-4-5-20251022-cacheCreationInputTokens,Anthropic-modeling-completion-claude-sonnet-4-5-20251022,SUM,cacheCreationInputTokens,3.75
Anthropic-knowledge-base-claude-sonnet-4-5-20251022-cacheCreationInputTokens,Anthropic-knowledge-base-claude-sonnet-4-5-20251022,SUM,cacheCreationInputTokens,3.75
Anthropic-modeling-claude-sonnet-4-5-20251022-cacheReadInputTokens,Anthropic-modeling-claude-sonnet-4-5-20251022,SUM,cacheReadInputTokens,0.3
Anthropic-voicemail-detection-claude-sonnet-4-5-20251022-cacheReadInputTokens,Anthropic-voicemail-detection-claude-sonnet-4-5-20251022,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-completion-claude-sonnet-4-5-20251022-cacheReadInputTokens,Anthropic-modeling-completion-claude-sonnet-4-5-20251022,SUM,cacheReadInputTokens,0.3
Anthropic-knowledge-base-claude-sonnet-4-5-20251022-cacheReadInputTokens,Anthropic-knowledge-base-claude-sonnet-4-5-20251022,SUM,cacheReadInputTokens,0.3
Anthropic-modeling-claude-haiku-4-5-20251001-promptTokens,Anthropic-modeling-claude-haiku-4-5-20251001,SUM,promptTokens,1
Anthropic-voicemail-detection-claude-haiku-4-5-20251001-promptTokens,Anthropic-voicemail-detection-claude-haiku-4-5-20251001,SUM,promptTokens,1
Anthropic-modeling-completion-claude-haiku-4-5-20251001-promptTokens,Anthropic-modeling-completion-claude-haiku-4-5-20251001,SUM,promptTokens,1
Anthropic-knowledge-base-claude-haiku-4-5-20251001-promptTokens,Anthropic-knowledge-base-claude-haiku-4-5-20251001,SUM,promptTokens,1
Anthropic-modeling-claude-haiku-4-5-20251001-completionTokens,Anthropic-modeling-claude-haiku-4-5-20251001,SUM,completionTokens,5
Anthropic-voicemail-detection-claude-haiku-4-5-20251001-completionTokens,Anthropic-voicemail-detection-claude-haiku-4-5-20251001,SUM,completionTokens,5
Anthropic-modeling-completion-claude-haiku-4-5-20251001-completionTokens,Anthropic-modeling-completion-claude-haiku-4-5-20251001,SUM,completionTokens,5
Anthropic-knowledge-base-claude-haiku-4-5-20251001-completionTokens,Anthropic-knowledge-base-claude-haiku-4-5-20251001,SUM,completionTokens,5
Anthropic-modeling-claude-haiku-4-5-20251001-cacheCreationInputTokens,Anthropic-modeling-claude-haiku-4-5-20251001,SUM,cacheCreationInputTokens,1.25
Anthropic-voicemail-detection-claude-haiku-4-5-20251001-cacheCreationInputTokens,Anthropic-voicemail-detection-claude-haiku-4-5-20251001,SUM,cacheCreationInputTokens,1.25
Anthropic-modeling-completion-claude-haiku-4-5-20251001-cacheCreationInputTokens,Anthropic-modeling-completion-claude-haiku-4-5-20251001,SUM,cacheCreationInputTokens,1.25
Anthropic-knowledge-base-claude-haiku-4-5-20251001-cacheCreationInputTokens,Anthropic-knowledge-base-claude-haiku-4-5-20251001,SUM,cacheCreationInputTokens,1.25
Anthropic-modeling-claude-haiku-4-5-20251001-cacheReadInputTokens,Anthropic-modeling-claude-haiku-4-5-20251001,SUM,cacheReadInputTokens,0.1
Anthropic-voicemail-detection-claude-haiku-4-5-20251001-cacheReadInputTokens,Anthropic-voicemail-detection-claude-haiku-4-5-20251001,SUM,cacheReadInputTokens,0.1
Anthropic-modeling-completion-claude-haiku-4-5-20251001-cacheReadInputTokens,Anthropic-modeling-completion-claude-haiku-4-5-20251001,SUM,cacheReadInputTokens,0.1
Anthropic-knowledge-base-claude-haiku-4-5-20251001-cacheReadInputTokens,Anthropic-knowledge-base-claude-haiku-4-5-20251001,SUM,cacheReadInputTokens,0.1
Google-modeling-gemini-3-flash-preview-promptTokens,Google-modeling-gemini-3-flash-preview,SUM,promptTokens,0.5
Google-voicemail-detection-gemini-3-flash-preview-promptTokens,Google-voicemail-detection-gemini-3-flash-preview,SUM,promptTokens,0.5
Google-modeling-completion-gemini-3-flash-preview-promptTokens,Google-modeling-completion-gemini-3-flash-preview,SUM,promptTokens,0.5
Google-knowledge-base-gemini-3-flash-preview-promptTokens,Google-knowledge-base-gemini-3-flash-preview,SUM,promptTokens,0.5
Google-modeling-gemini-3-flash-preview-completionTokens,Google-modeling-gemini-3-flash-preview,SUM,completionTokens,3
Google-voicemail-detection-gemini-3-flash-preview-completionTokens,Google-voicemail-detection-gemini-3-flash-preview,SUM,completionTokens,3
Google-modeling-completion-gemini-3-flash-preview-completionTokens,Google-modeling-completion-gemini-3-flash-preview,SUM,completionTokens,3
Google-knowledge-base-gemini-3-flash-preview-completionTokens,Google-knowledge-base-gemini-3-flash-preview,SUM,completionTokens,3
Google-modeling-gemini-2.5-pro-preview-05-06-promptTokens,Google-modeling-gemini-2.5-pro-preview-05-06,SUM,promptTokens,1.25
Google-voicemail-detection-gemini-2.5-pro-preview-05-06-promptTokens,Google-voicemail-detection-gemini-2.5-pro-preview-05-06,SUM,promptTokens,1.25
Google-modeling-completion-gemini-2.5-pro-preview-05-06-promptTokens,Google-modeling-completion-gemini-2.5-pro-preview-05-06,SUM,promptTokens,1.25
Google-knowledge-base-gemini-2.5-pro-preview-05-06-promptTokens,Google-knowledge-base-gemini-2.5-pro-preview-05-06,SUM,promptTokens,1.25
Google-modeling-gemini-2.5-pro-preview-05-06-completionTokens,Google-modeling-gemini-2.5-pro-preview-05-06,SUM,completionTokens,10
Google-voicemail-detection-gemini-2.5-pro-preview-05-06-completionTokens,Google-voicemail-detection-gemini-2.5-pro-preview-05-06,SUM,completionTokens,10
Google-modeling-completion-gemini-2.5-pro-preview-05-06-completionTokens,Google-modeling-completion-gemini-2.5-pro-preview-05-06,SUM,completionTokens,10
Google-knowledge-base-gemini-2.5-pro-preview-05-06-completionTokens,Google-knowledge-base-gemini-2.5-pro-preview-05-06,SUM,completionTokens,10
Google-modeling-gemini-2.5-pro-preview-06-05-promptTokens,Google-modeling-gemini-2.5-pro-preview-06-05,SUM,promptTokens,1.25
Google-voicemail-detection-gemini-2.5-pro-preview-06-05-promptTokens,Google-voicemail-detection-gemini-2.5-pro-preview-06-05,SUM,promptTokens,1.25
Google-modeling-completion-gemini-2.5-pro-preview-06-05-promptTokens,Google-modeling-completion-gemini-2.5-pro-preview-06-05,SUM,promptTokens,1.25
Google-knowledge-base-gemini-2.5-pro-preview-06-05-promptTokens,Google-knowledge-base-gemini-2.5-pro-preview-06-05,SUM,promptTokens,1.25
Google-modeling-gemini-2.5-pro-preview-06-05-completionTokens,Google-modeling-gemini-2.5-pro-preview-06-05,SUM,completionTokens,10
Google-voicemail-detection-gemini-2.5-pro-preview-06-05-completionTokens,Google-voicemail-detection-gemini-2.5-pro-preview-06-05,SUM,completionTokens,10
Google-modeling-completion-gemini-2.5-pro-preview-06-05-completionTokens,Google-modeling-completion-gemini-2.5-pro-preview-06-05,SUM,completionTokens,10
Google-knowledge-base-gemini-2.5-pro-preview-06-05-completionTokens,Google-knowledge-base-gemini-2.5-pro-preview-06-05,SUM,completionTokens,10
Google-modeling-gemini-2.5-pro-promptTokens,Google-modeling-gemini-2.5-pro,SUM,promptTokens,1.25
Google-voicemail-detection-gemini-2.5-pro-promptTokens,Google-voicemail-detection-gemini-2.5-pro,SUM,promptTokens,1.25
Google-modeling-completion-gemini-2.5-pro-promptTokens,Google-modeling-completion-gemini-2.5-pro,SUM,promptTokens,1.25
Google-knowledge-base-gemini-2.5-pro-promptTokens,Google-knowledge-base-gemini-2.5-pro,SUM,promptTokens,1.25
Google-modeling-gemini-2.5-pro-completionTokens,Google-modeling-gemini-2.5-pro,SUM,completionTokens,10
Google-voicemail-detection-gemini-2.5-pro-completionTokens,Google-voicemail-detection-gemini-2.5-pro,SUM,completionTokens,10
